name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,grpradeg,grpdedeg,logmh_e17,logmhdynh_e17,grp_e17,dens_corr_b,f_s16sample_s,dens_corr_s,groupmass_b,groupid_b,dist_b,dens_b,f_dist_s,dist_s,f_s16sample_b,groupid_s,groupmass_s,dens_s,f_dist_b,tf_type,nndist_kd,tf_confidence,mhi_oldrms,mhidet,hirms,emhidet,mhilim,emhidep,limflagdep,mhidep,logmgas_e16,logmgastype
rs1360,0.01,0.370897,0.02,0.01,0.36,0.05,15.25,0.09,14.36,19.38,0.03,2.6265089,0.09,1.59,0.64,0.12,204.944735862,0.06,0.34,15.26,5.54,17.56,16.36,17.15,0.597118,1.85891,-0.06,14.67,16.9,0.8,0.21,11.12,0.21,0.03,2.85605,3.74527,1.59425,1.36803,8.77,-99.0,7179.01,-99.0,0.03,-17.97,2.74813,16.6,0.22,0.03,0.13,7181.2,0.17,0.25,0.03,15.36,18.48,0,1237671957518483766,-999.0,-999.0,594634888800397312,-999.0,0.39725,0.64472,0.32562,0,1,-999.0,-999.0,587726015616713058,0.801305,148842222928789504,-999.0,594634888800397312,-999.0,1237671957518483766,0.0,8.99,0.0,0.37205045,7.72258234,8.67405153654,0.392832424633,8.67,-99.0,-99.0,ECO07486,1.06624,4.0,L,668581280.97,0.0,0.0,0.0,0.0,0.0354224,0.0,0.0282,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,1.0,0.0,-18.0075,0.0,0.0,11.0309,1,11.0229,1.40931,0.0,1.0,9.7005,6045.0,9.2015,0.0,0.0,0.0,1.32672,1.31312,8.77,0,0,0,0,00000,0,0000000,1.26367,0.987272,2.01128,2.00473,-18.5581,2.75233,0.145281,0.892885,0.239668,19.892,0.1859,0.2379,0,9.035,204.945,2.6265,0.0,0.0,6054,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,-10998,1.28985423587,-10998,691845000.0,0.0,0.00265045,0.0,691845000.0,0.0,1.0,691845000.0,8.69468,1.0
rs1361,0.01,0.222012,0.02,0.01,0.44,0.05,14.38,0.1,14.33,18.34,0.04,3.1986962,0.05,0.43,0.24,0.13,205.640394374,0.07,0.68,15.77,6.46,16.82,15.72,16.53,0.359447,1.44217,-0.04,14.91,16.36,0.49,0.23,13.89,0.25,0.02,2.32493,3.10018,1.24221,1.10477,8.81,-99.0,7138.51,-99.0,0.02,-18.58,2.21742,16.2,0.24,0.03,0.04,7147.7,0.03,0.42,0.02,14.93,17.73,0,1237664813378240659,-999.0,-999.0,595725329507575808,-999.0,0.90464,1.1734,0.7387,0,1,-999.0,-999.0,587726033870389357,0.503113,149123710249336832,-999.0,595725329507575808,-999.0,1237664813378240659,0.0,8.99,0.0,0.43414084,7.7075367,9.37602479674,0.451273837604,8.71,-99.0,1.02949,ECO07541,1.03974,9.0,L,1697840000.0,0.15748,0.0,0.0,0.0,0.0257129,11.5576,0.0314,4.04571,0,0,0.0,ALFALFA,196851000.0,0.0,190.572,-0.161809,1.0,0.0,-18.5804,0.0,0.0,11.0449,1,11.1279,1.28365,0.0,1.0,9.7005,6090.0,9.2015,0.0,0.0,0.0,2.02802,2.02793,8.81,0,1,0,0,00000,0,0000000,1.19781,1.00198,1.98465,1.90976,-18.8173,2.69659,0.132105,0.918936,0.215147,18.5146,0.2035,0.1233,0,9.475,205.641,3.1984,0.0,0.0,6099,11.33,0,0.0,11.12,23974,2.58,11.33,0,0.0,1,0,0.0,0.0,0,-10998,0.899194499777,-10998,1697840000.0,1697840000.0,0.00325,196851000.0,0.0,196851000.0,0.0,1697840000.0,9.37603,0.0
rs1362,0.01,0.240303,0.02,0.01,0.75,0.05,14.94,0.1,-99.0,19.41,0.04,4.0474871,0.07,0.97,0.4,0.13,206.007546994,0.07,-99.0,14.94,9.05,17.39,16.54,16.94,0.377468,1.40833,0.03,14.96,16.8,0.67,0.23,25.99,1.06,0.09,2.47521,3.23591,1.44435,1.30718,8.61,-99.0,7237.03,-99.0,0.1,-18.2,2.16903,16.65,0.24,0.03,0.31,7231.3,0.05,0.51,0.03,16.42,18.26,0,1237664814451917133,-999.0,-999.0,961558692430374912,-999.0,0.25699,0.31139,0.19166,0,1,-999.0,-999.0,587729158434455824,0.631457,240604571045462016,-999.0,961558692430374912,-999.0,1237664814451917133,0.0,8.79,0.0,0.12957031,7.46584415,8.99502438411,0.129570313252,8.53,-99.0,-99.0,ECO10942,1.10269,9.0,L,706149000.0,0.328946,0.0,0.0,0.0,0.0488298,7.98549,0.0254,3.04872,0,0,0.0,ALFALFA,192244000.0,0.0,96.0449,-0.455766,1.0,0.0,-18.2277,0.0,0.0,11.0259,1,11.0629,1.56145,0.0,1.0,9.7005,8300.0,9.2015,0.0,0.0,0.0,2.30472,2.15701,8.63,0,?,0,0,00000,0,0000000,1.24132,1.28194,2.24424,1.95878,-18.2295,2.96169,0.179096,1.18201,0.27903,19.5904,0.2043,0.1954,0,9.265,206.008,4.0475,0.0,0.0,8309,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,-10998,1.37664312846,-10998,706149000.0,706149000.0,0.00232133,192244000.0,0.0,192244000.0,0.0,706149000.0,9.15637,0.0
rs1363,0.01,0.545307,0.02,0.01,0.12,0.05,14.02,0.09,13.19,20.12,0.03,3.1385462,0.03,0.2,0.09,0.12,206.810795081,0.06,0.33,14.67,7.4,17.08,15.35,16.48,0.822285,2.07155,-0.09,14.42,16.14,0.31,0.21,15.2,0.16,0.03,3.39187,4.25369,2.14261,1.86563,9.35,-99.0,7113.54,-99.0,0.02,-18.62,2.93336,15.96,0.21,0.03,0.13,7111.3,0.1,0.12,0.04,14.14,18.5,0,1237651737379274947,-999.0,-999.0,596830888466081792,-999.0,0.52754,0.61761,0.45135,0,1,-999.0,-999.0,587726016154370248,0.340917,149405189210636288,-999.0,596830888466081792,-999.0,1237651737379274947,0.0,9.49,0.0,0.13452939,8.08573818,8.8351278765,0.134529387423,9.17,1.06235,1.0,ECO07536,1.02077,-999.0,L,849606818.311,0.0,0.0,0.0,0.0,0.0249324,0.0,0.0192,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,1.0,0.0,-18.6012,0.0,0.0,11.2369,1,11.1329,1.35194,0.0,1.0,9.7005,6085.0,9.2015,0.0,0.0,0.0,0.17574,0.295168,9.33,0,0,0,0,00000,0,0000000,1.70273,1.72139,2.84304,2.48802,-18.954,3.62833,0.383522,1.52383,0.581078,0.0,0.1842,0.0,0,9.465,206.811,3.1386,0.0,0.0,6094,12.5,1,12.58,11.08,23969,0.83,12.5,0,0.79,1,13700,11.26,12.58,0,-10998,0.899194499777,-10998,866836000.0,0.0,0.00255926,0.0,866836000.0,0.0,1.0,866836000.0,8.83168,1.0
rs1364,0.02,0.686312,0.02,0.01,0.13,0.05,11.3,0.1,11.43,18.52,0.04,3.7675365,0.02,0.02,0.02,0.14,206.827193775,0.07,0.08,12.37,12.07,15.22,12.97,14.45,1.05581,2.64663,-0.11,11.65,14.03,0.28,0.24,24.68,0.1,0.02,4.15492,5.16022,2.5641,2.1946,10.35,-99.0,6949.48,-99.0,0.02,-20.66,3.65193,13.72,0.25,0.03,0.03,7114.8,0.05,0.03,0.02,11.57,16.72,1,1237654879122882724,0.155509,26.9751,962725824056813568,0.2704,0.22987,0.26158,0.19955,0,1,18.3431,29.322,587729157897978009,0.325721,240886055241252864,0.2353,962725824056813568,0.8735,1237654879122882724,0.0,10.49,0.0,0.83750672,8.65656471,9.44985745071,1.70755082983,10.25,1.10692,1.20346,ECO04286,1.14677,5.0,L,2012470000.0,0.219334,0.0,0.0,0.0,0.0300212,25.4084,0.0094,2.97848,0,0,0.0,ALFALFA,401674000.0,0.0,328.071,-0.212316,5.0,0.138,-22.0312,12.95,170.15,12.2849,0,12.4469,1.0442,0.135,5.0,10.9665,3880.0,10.8265,12.61,112.83,12.52,0.0900592,0.074013,10.39,1,0,0,1,00000,0,0100000,2.20932,1.96781,3.42507,3.15678,-20.9926,4.37253,0.474354,1.6901,0.752058,0.0,0.2128,0.0,0,10.395,206.768,3.68894,12.45,12.52,3889,12.65,1,12.92,12.39,21943,0.0,12.65,0,0.0,1,11780,12.28,12.92,0,-10998,0.186704770267,-10998,2012470000.0,2012470000.0,0.00237603,401674000.0,0.0,401674000.0,0.0,2012470000.0,9.44986,0.0
rs1365,0.01,0.668839,0.02,0.01,0.15,0.05,14.35,0.09,13.92,22.08,0.04,3.3662763,0.1,0.32,0.31,0.12,206.924703656,0.07,0.16,14.57,3.42,17.41,15.58,16.71,0.970718,2.2096,-0.04,14.04,16.36,0.95,0.22,9.56,0.44,0.03,3.60361,4.41245,2.36473,2.06285,9.35,-99.0,7017.97,-99.0,0.09,-18.39,3.01843,16.1,0.23,0.03,0.3,7105.5,0.7,0.28,0.02,14.68,18.38,0,1237674602676289817,-999.0,-999.0,596826215541663744,-999.0,0.18829,0.45098,0.080647,0,1,-999.0,-999.0,587726033870913764,0.90111,149405189139333120,-999.0,596826215541663744,-999.0,1237674602676289817,0.0,9.49,0.0,0.014306349,9.04469967,8.00320727065,0.0143063490616,9.31,1.0705,1.0,ECO07552,1.02096,-1.0,E,513912524.975,0.0,0.0,0.0,0.0,0.0628126,0.0,0.0638,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,3.0,0.0,-22.4068,0.0,0.0,12.9469,0,12.7359,1.22547,0.0,3.0,9.7005,3891.0,9.2015,0.0,0.0,0.0,0.00558682,0.0928906,9.37,0,0,0,0,00000,0,0000000,2.16485,2.30884,3.5354,2.96596,-18.4628,4.33651,0.64559,2.01614,0.938288,0.0,0.1953,0.0,0,9.395,206.948,3.40885,0.0,0.0,3900,12.93,1,13.01,12.89,21954,0.0,12.93,0,0.0,1,11791,12.96,13.01,0,-10998,0.0797953191398,-10998,539440000.0,0.0,0.00260554,0.0,539440000.0,0.0,1.0,539440000.0,8.38811,1.0
rs1366,0.01,0.684523,0.02,0.01,0.21,0.05,13.34,0.1,13.45,21.26,0.04,3.5225494,0.05,0.35,0.19,0.13,207.24378569,0.07,0.22,14.17,3.02,16.65,14.72,15.93,0.996666,2.24443,-0.04,13.61,15.55,0.77,0.24,14.2,0.19,0.03,3.65857,4.47441,2.4108,2.09866,9.77,-99.0,7225.07,-99.0,0.04,-19.21,3.06028,15.35,0.24,0.03,0.06,7223.2,0.2,0.05,0.03,13.62,18.17,0,1237655123945455775,-999.0,-999.0,962723075277744128,-999.0,0.60054,0.63964,0.47424,0,1,-999.0,-999.0,588010877697261766,0.84422,240886055199309824,-999.0,962723075277744128,-999.0,1237655123945455775,0.0,9.87,0.0,0.026259345,9.93945026,8.41851022662,0.0262593446626,9.65,1.11982,1.02254,ECO10121,1.07801,-2.5,E,778048376.357,0.0,0.0,0.0,0.0,0.0367185,0.0,0.037,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,1.0,0.0,-19.166,0.0,0.0,11.4109,1,11.2599,1.01074,0.0,1.0,9.7005,7782.0,9.2015,0.0,0.0,0.0,0.00454764,0.0688126,9.77,0,0,0,0,00000,0,0000000,2.20668,2.36369,3.6013,3.01594,-19.2805,4.41056,0.664726,2.05935,0.969065,0.0,0.2102,0.0,0,9.785,207.244,3.5224,0.0,0.0,7791,12.49,1,12.53,11.27,25119,0.88,12.49,0,0.83,1,14841,11.43,12.53,0,-10998,1.43806003128,-10998,848361000.0,0.0,0.00269907,0.0,848361000.0,0.0,1.0,848361000.0,8.31581,1.0
rs1367,0.01,0.701614,0.02,0.01,0.15,0.05,12.57,0.09,12.24,20.62,0.03,4.1399574,0.08,0.31,0.23,0.12,207.483447355,0.06,0.36,13.45,6.62,15.92,14.01,15.19,1.02484,2.28561,-0.03,12.91,14.8,0.8,0.22,20.58,0.19,0.05,3.72579,4.56303,2.46502,2.1418,10.11,-99.0,7047.33,-99.0,0.06,-19.94,3.12284,14.54,0.22,0.03,0.22,7202.4,0.23,0.48,0.03,12.91,17.52,0,1237674603750031601,-999.0,-999.0,962707682114955264,-999.0,0.20513,0.21889,0.071888,0,1,-999.0,-999.0,587729158435111063,0.862521,240886054964428800,-999.0,962707682114955264,-999.0,1237674603750031601,0.0,10.19,0.0,0.048561836,9.30335808,8.73715202069,0.0485618362205,9.99,1.12298,1.20376,ECO07604,1.15541,-1.0,L,807835795.371,0.0,0.0,0.0,0.0,0.0255116,0.0,0.0563,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,7.0,0.0,-22.8303,0.0,0.0,13.1159,0,13.0909,1.02489,0.0,7.0,9.7005,2019.0,9.2015,0.0,0.0,0.0,0.00456937,0.0509891,10.13,0,0,0,0,00000,0,0000000,2.24261,2.41148,3.66033,3.0721,-20.0162,4.48982,0.679533,2.09726,0.993752,0.0,0.1912,0.0,0,10.135,207.403,4.20586,0.0,0.0,2028,12.43,1,12.44,13.08,21962,0.0,12.43,0,0.0,1,10300,13.11,12.44,0,-10998,0.0770757421933,-10998,787911000.0,0.0,0.00234966,0.0,787911000.0,0.0,1.0,787911000.0,9.04261,1.0
rs1368,0.01,0.37899,0.02,0.01,-99.0,0.05,-99.0,0.09,14.5,19.29,0.03,4.2539855,0.53,-99.0,-99.0,0.12,207.645016276,0.06,1.27,15.22,11.37,17.6,-99.0,17.19,0.63122,1.99812,-0.23,14.54,16.88,0.82,0.21,23.4,1.04,0.16,2.9367,3.90313,1.5698,1.31757,8.77,-99.0,6910.42,-99.0,0.09,-17.84,2.96455,16.32,0.22,0.03,0.24,6910.4,0.07,1.04,0.04,-99.0,18.17,1,1237655125019329436,0.998145,579.446,962696137242863616,0.2015,0.32641,0.3409,0.31556,0,1,720.115,750.0,588010878771134768,0.472104,-999,0.0185,962696137242863616,0.9521,1237655125019329436,0.0,8.99,0.0,0.4315767,7.16084719,9.42692941408,0.43157670266,8.63,-99.0,1.00533,ECO01062,1.08107,-999.0,L,1908980000.0,0.187421,0.0,0.0,0.0,0.168518,10.6392,-99.0,7.55908,0,0,0.0,ALFALFA,114999000.0,0.0,58.5527,-0.0308733,1.0,0.0,-17.7904,0.0,0.0,11.0289,1,10.9779,1.41921,0.0,1.0,9.5175,1559.0,8.7885,0.0,0.0,0.0,1.46959,1.46925,8.77,1,?,0,1,00000,0,0100000,1.33907,0.891903,1.99658,2.14049,-18.4997,2.798,0.12775,0.785263,0.23439,0.0,0.1881,0.0,0,9.505,207.645,4.2542,10.96,11.2,1568,12.62,0,0.0,11.14,20224,0.56,12.62,0,0.0,1,0,0.0,0.0,0,-10998,0.1968765752,-10998,1908980000.0,1908980000.0,0.00203,114999000.0,0.0,114999000.0,0.0,1908980000.0,9.42693,0.0
rs1369,0.02,0.690184,0.02,0.01,0.3,0.06,14.63,0.1,14.03,22.39,0.04,2.4378574,0.04,0.23,0.37,0.14,207.977839881,0.07,0.51,15.22,2.35,17.84,15.69,17.12,1.00834,2.276,0.01,14.84,16.76,0.82,0.25,7.17,0.11,0.02,3.71115,4.55552,2.44349,2.12533,9.27,-99.0,7047.24,-99.0,0.03,-18.0,3.12037,16.49,0.25,0.03,0.17,7154.3,0.2,0.09,0.02,14.64,19.47,0,1237651754022535360,-999.0,-999.0,596880916245145600,-999.0,0.20267,0.23158,0.142,0,1,-999.0,-999.0,587726032797630670,0.796449,149405189973999616,-999.0,596880916245145600,-999.0,1237651754022535360,0.0,9.39,0.0,0.0098910085,9.35305786,7.91859477106,0.00989100853941,9.17,1.05806,1.0,ECO10173,1.03904,-3.0,E,658260305.026,0.0,0.0,0.0,0.0,0.057611,0.0,0.0515,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,6.0,0.0,-23.3958,0.0,0.0,13.4689,0,13.5049,1.0,0.0,6.0,9.7005,3916.0,9.2015,0.0,0.0,0.0,0.00792736,0.108075,9.29,0,0,0,0,00000,0,0000000,2.2037,2.356,3.60269,3.03469,-18.0979,4.43368,0.654072,2.05306,0.957014,24.9256,0.2186,0.8541,0,9.305,208.045,2.36472,0.0,0.0,3925,12.77,1,12.8,13.4,21983,0.0,12.77,0,0.0,1,11817,13.45,12.8,0,-10998,0.149087977622,-10998,523905000.0,0.0,0.00205179,0.0,523905000.0,0.0,1.0,523905000.0,8.1939,1.0
rs1370,0.02,0.223989,0.03,0.01,0.46,0.06,13.77,0.11,13.42,17.49,0.04,3.3690024,0.03,0.46,0.14,0.15,208.016766209,0.08,0.23,14.26,9.7,15.9,14.82,15.59,0.360456,1.43823,-0.13,13.88,15.42,0.61,0.27,18.14,0.27,0.04,2.3502,3.12191,1.27243,1.13596,8.75,-99.0,4291.19,-99.0,0.02,-18.43,2.20994,15.3,0.28,0.04,0.05,4289.1,0.02,0.11,0.02,13.98,16.8,0,1237655123945783486,-999.0,-999.0,596871570396309504,-999.0,0.30827,0.43566,0.28742,0,1,-999.0,-999.0,587726016691765472,0.602139,149405189831393280,-999.0,596871570396309504,-999.0,1237655123945783486,0.0,8.95,0.0,0.32551054,7.58512306,9.48977488444,0.352794077948,8.65,-99.0,1.0225,ECO06422,1.06537,9.0,L,2206210000.0,0.0560545,0.0,0.0,0.0,0.0160729,7.90002,0.0186,9.7898,0,0,0.0,ALFALFA,70882400.0,0.0,159.696,0.175949,1.0,0.0,-18.4221,0.0,0.0,11.0179,1,11.0979,1.28488,0.0,1.0,9.5595,5382.0,8.7565,0.0,0.0,0.0,1.89728,1.8969,8.75,0,?,0,0,00000,0,0000000,1.22181,1.05957,2.04892,1.9378,-18.6232,2.76491,0.144188,0.971302,0.232452,17.7992,0.2387,0.0491,0,9.555,208.017,3.3691,11.09,11.28,5391,12.28,0,0.0,11.16,23424,1.62,12.28,0,0.0,1,0,0.0,0.0,0,-10998,2.02278205293,-10998,2206210000.0,2206210000.0,0.00241,70882400.0,0.0,70882400.0,0.0,2206210000.0,9.48978,0.0
rs1371,0.02,0.156481,0.03,0.01,0.27,0.06,14.16,0.11,-99.0,17.94,0.04,3.6368223,0.07,0.23,0.33,0.14,208.040787245,0.08,-99.0,14.09,12.18,15.95,14.87,15.69,0.243345,1.18926,-0.04,-99.0,15.43,0.95,0.26,53.84,-99.0,0.05,2.21478,2.93773,1.26887,1.182,8.61,-99.0,4329.06,-99.0,0.12,-18.35,1.9122,15.6,0.26,0.03,0.2,4331.3,0.03,0.12,0.12,14.29,16.55,0,1237674603750359437,-999.0,-999.0,962677720423098368,-999.0,0.29025,0.40437,0.022961,0,1,-999.0,-999.0,587729157898502442,0.933753,240886054507249664,-999.0,962677720423098368,-999.0,1237674603750359437,0.0,8.67,0.0,0.14033003,7.97125435,9.12682913015,0.140330030131,8.57,-99.0,1.13919,ECO10860,1.13209,6.0,L,1752890000.0,0.0,0.0,1505100000.0,0.0,0.0438584,3.7836,0.0106,18.3957,1,0,1522600000.0,ALFALFA,45177500.0,35010200.0,45.7134,0.0,2.0,0.0,-18.7202,0.0,0.0,11.0989,1,11.1569,1.17831,0.0,2.0,9.6345,848.0,9.0055,0.0,0.0,0.0,6.5843,6.21215,8.59,0,0,0,0,00000,0,0000000,1.16868,1.24924,2.18653,1.88609,-18.3579,2.90394,0.149115,1.16696,0.231386,18.1343,0.2256,0.0394,0,9.325,208.047,3.64585,11.15,11.44,857,12.09,0,0.0,11.12,26533,2.32,12.09,0,0.0,1,0,0.0,0.0,0,-10998,0.0212229046994,-10998,1752890000.0,1752890000.0,0.00195,45177500.0,0.0,45177500.0,0.0,1752890000.0,9.23201,1.0
rs1372,0.02,0.479404,0.03,0.01,-99.0,0.06,-99.0,0.12,12.29,18.01,0.05,2.4040454,0.03,-99.0,0.07,0.16,208.05054477,0.08,0.24,13.28,13.3,15.36,13.81,14.82,0.723209,1.91255,-0.13,12.73,14.51,0.51,0.28,31.66,0.2,0.02,3.11679,3.92633,1.92745,1.68364,9.95,-99.0,7047.24,-99.0,0.02,-20.29,2.72209,14.29,0.29,0.04,0.05,7062.4,0.02,0.15,0.03,-99.0,16.55,0,1237651754022600952,-999.0,-999.0,596880641367238656,-999.0,0.12909,0.13903,0.079822,0,1,-999.0,-999.0,587726032797696221,0.481727,149405189969805312,-999.0,596880641367238656,-999.0,1237651754022600952,0.0,10.09,0.0,0.72668442,8.32887173,9.44812631225,0.887391106223,9.75,1.16131,1.18016,ECO06425,1.18877,5.0,L,2858690000.0,0.0,0.0,1590470000.0,0.0,0.0239889,3.76076,0.0231,6.04881,1,0,2862930000.0,ALFALFA,168158000.0,180178000.0,255.292,0.0,6.0,0.0,-23.3958,0.0,0.0,13.4689,0,13.5049,1.07508,0.0,6.0,9.7005,3916.0,9.2015,0.0,0.0,0.0,0.149234,0.137116,9.99,0,0,0,0,00000,0,0000000,1.67384,1.63605,2.74623,2.43649,-20.5099,3.50887,0.370821,1.4432,0.563671,18.4535,0.2484,0.0382,0,10.195,208.045,2.36472,0.0,0.0,3925,12.77,1,12.8,13.4,21983,0.0,12.77,0,0.0,1,11817,13.45,12.8,0,-10998,0.0833446360216,-10998,2858690000.0,2858690000.0,0.00192,168158000.0,0.0,168158000.0,0.0,2858690000.0,9.82963,1.0
rs1373,0.02,0.235405,0.03,0.01,0.24,0.06,15.11,0.11,14.32,18.7,0.04,3.655186,0.1,0.44,-99.0,0.14,208.052081419,0.08,0.43,15.19,10.54,16.85,-99.0,16.47,0.368275,1.39842,0.0,14.35,16.28,0.27,0.26,25.19,0.3,0.02,2.39991,3.14076,1.36977,1.2369,8.45,-99.0,4329.06,-99.0,0.06,-17.56,2.13927,16.24,0.26,0.03,0.04,4324.4,0.04,0.36,0.04,15.09,17.72,0,1237674603750359252,-999.0,-999.0,962680194324260864,-999.0,0.31081,0.38176,0.022924,0,1,-999.0,-999.0,587729157898502354,0.277954,240886054544998400,-999.0,962680194324260864,-999.0,1237674603750359252,0.0,8.63,0.0,0.090471758,7.46123028,9.14706816715,0.0904717581199,8.33,-99.0,1.07717,ECO00304,1.24873,3.0,L,1747310000.0,0.0,0.0,723941000.0,0.0,0.00640909,3.7836,0.006,18.3957,1,0,1921130000.0,ALFALFA,45033700.0,57797800.0,45.7134,0.0,2.0,0.0,-18.7202,0.0,0.0,11.0989,0,11.1569,1.34475,0.0,2.0,9.6345,848.0,9.0055,0.0,0.0,0.0,1.14074,1.14018,8.45,0,0,0,0,00000,0,0000000,1.27988,1.25153,2.23416,1.99105,-17.6625,2.94533,0.190758,1.14503,0.297251,18.9976,0.2256,0.0725,0,9.345,208.047,3.64585,11.15,11.44,857,0.0,0,0.0,10.89,26534,2.36,0.0,0,0.0,1,0,0.0,0.0,0,-10998,0.0212229046994,-10998,1747310000.0,1747310000.0,0.00195,45033700.0,0.0,45033700.0,0.0,1747310000.0,9.28584,1.0
rs1374,0.02,0.768152,0.03,0.01,0.07,0.07,9.44,0.13,9.51,18.16,0.05,0.81847496,0.08,0.08,-99.0,0.17,208.149494311,0.09,0.07,10.53,16.42,12.89,-99.0,12.09,1.12802,2.45096,-0.05,9.8,11.59,0.49,0.31,55.79,0.02,0.03,4.02369,4.94903,2.70076,2.34089,11.01,-99.0,4421.57,-99.0,0.05,-21.95,3.37629,11.46,0.32,0.04,0.09,4320.5,0.09,0.04,0.03,9.7,14.65,0,1237648722316820518,-999.0,-999.0,-999,-999.0,0.059886,0.23925,0.040818,0,1,-999.0,-999.0,588848900998758421,0.852399,-999,-999.0,-999,-999.0,1237648722316820518,0.0,11.05,0.0,0.17285585,9.92549324,8.81448319652,0.172855846004,10.99,1.08191,1.02478,ECO04339,1.02266,-0.5,E,518170991.422,0.0,0.0,0.0,0.0,-99.0,0.0,0.0223,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,2.0,0.0,-22.0523,0.0,0.0,12.6239,1,12.4679,1.08656,0.0,4.0,11.0335,3921.0,11.0185,0.0,0.0,0.0,0.00176419,0.0112104,11.01,0,0,0,0,00000,0,0000000,2.43662,2.67927,3.99877,3.35989,-21.9772,4.92205,0.760149,2.32231,1.11711,0.0,0.2735,0.0,0,11.015,208.167,0.810341,12.48,12.56,3930,11.85,1,11.78,12.56,21987,0.0,11.78,0,0.0,1,11821,12.62,11.78,0,-10998,0.0423065212516,-10998,465967000.0,0.0,0.00249556,0.0,465967000.0,0.0,1.0,465967000.0,8.81448,0.0
